"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Age","Answer.Education","Answer.Gender","Answer.HouseHoldIncome","Answer.Sirius Radio","Answer.Wharton Radio","Approve","Reject"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","34QN5IT0TZRB4CNH2LBSQF7Y8N580G","A3KOVCQYR8K3HY","Approved","Sat May 24 13:43:52 GMT 2014","Sat May 24 13:44:13 GMT 2014","Sat May 24 14:04:13 GMT 2014","2014/05/24 14:07:14 +0000","","","21","100% (2/2)","100% (2/2)","100% (1/1)","44","Some college, no diploma; or Associate’s degree","Female","$50,000 - $75,000","Yes","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","3S06PH7KSR4NSW4QFCQ8QC49O681DI","A2CLCPEQS7OS1V","Approved","Sat May 24 13:57:35 GMT 2014","Sat May 24 13:58:02 GMT 2014","Sat May 24 07:18:02 PDT 2014","Sat May 24 07:13:36 PDT 2014","","","27","100% (1/1)","100% (1/1)","100% (1/1)","30","Bachelor’s degree or other 4-year degree","Female","Less than $15,000","Yes","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","37UQDCYH6XVNXZJEVD7BX81TRZCV78","A185NPNSQBF2YH","Approved","Sat May 24 14:11:10 GMT 2014","Sat May 24 14:11:45 GMT 2014","Sat May 24 14:31:45 GMT 2014","2014/05/24 14:32:14 +0000","","","35","100% (1/1)","100% (1/1)","100% (1/1)","31","Graduate or professional degree","Male","$50,000 - $75,000","Yes","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","3ZDAD0O1T1D2ZMLG8VBUQPQWW7CTXM","AALQ739237P4B","Approved","Sat May 24 14:18:37 GMT 2014","Sat May 24 14:19:00 GMT 2014","Sat May 24 14:39:00 GMT 2014","2014/05/24 14:42:14 +0000","","","23","100% (1/1)","100% (1/1)","100% (1/1)","26","Some college, no diploma; or Associate’s degree","Male","$50,000 - $75,000","Yes","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","3K3R2QNK8B3RY3I75KVQFIQG8IS9UA","A2KXMQWKUDMNGL","Approved","Sat May 24 14:30:06 GMT 2014","Sat May 24 14:30:20 GMT 2014","Sat May 24 14:50:20 GMT 2014","2014/05/24 14:52:14 +0000","","","14","100% (1/1)","100% (1/1)","100% (1/1)","19","Some college, no diploma; or Associate’s degree","Male","$75,000 - $150,000","Yes","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","3OB0CAO74HP1UIKVDXG7VKUHNJBHY6","A2HESXT4DAGASU","Approved","Sat May 24 14:31:32 GMT 2014","Sat May 24 14:31:57 GMT 2014","Sat May 24 14:51:57 GMT 2014","2014/05/24 14:52:14 +0000","","","25","100% (1/1)","100% (1/1)","100% (1/1)","41","Bachelor’s degree or other 4-year degree","Male","$30,000 - $50,000","Yes","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","3C6FJU71TQT6Z4QFDWN6EZJ7HRDUYK","A3FFAWIZENG1FG","Approved","Sat May 24 14:31:48 GMT 2014","Sat May 24 14:32:04 GMT 2014","Sat May 24 14:52:04 GMT 2014","2014/05/24 14:52:14 +0000","","","16","100% (1/1)","100% (1/1)","100% (1/1)","27","Some college, no diploma; or Associate’s degree","Male","$15,000 - $30,000","Yes","Yes"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","36W0OB37HWE1Z8U09JIQ9R3JTDFHZX","A3BGQS3TMP7RQG","Approved","Sat May 24 14:31:55 GMT 2014","Sat May 24 14:32:16 GMT 2014","Sat May 24 14:52:16 GMT 2014","2014/05/24 14:57:14 +0000","","","21","100% (1/1)","100% (1/1)","100% (1/1)","23","Bachelor’s degree or other 4-year degree","Male","Less than $15,000","Yes","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","339ANSOTR526686YF0X1MOGLPHHKI7","A3A69FI0KKHXEG","Approved","Sat May 24 14:32:53 GMT 2014","Sat May 24 14:33:05 GMT 2014","Sat May 24 14:53:05 GMT 2014","2014/05/24 14:57:14 +0000","","","12","100% (1/1)","100% (1/1)","100% (1/1)","29","Bachelor’s degree or other 4-year degree","Female","$50,000 - $75,000","No","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","3XM0HYN6NKZV1U1SW9CIXQ4SRYGEPT","A1DULRVCXZOB6T","Approved","Sat May 24 14:32:44 GMT 2014","Sat May 24 14:33:07 GMT 2014","Sat May 24 14:53:07 GMT 2014","2014/05/24 14:57:14 +0000","","","23","100% (1/1)","100% (1/1)","100% (1/1)","21","Some college, no diploma; or Associate’s degree","Male","Less than $15,000","Yes","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","34MAJL3QP4N623ZC953YB1P09DU431","A10A20FNDFC20C","Approved","Sat May 24 14:33:38 GMT 2014","Sat May 24 14:34:00 GMT 2014","Sat May 24 14:54:00 GMT 2014","2014/05/24 14:57:14 +0000","","","22","100% (1/1)","100% (1/1)","100% (1/1)","22","Bachelor’s degree or other 4-year degree","Male","$15,000 - $30,000","Yes","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","3WT783CTPBHE02G4HDOMCIZ0PIOCBD","A3QRU8XH4EC8MH","Approved","Sat May 24 14:34:23 GMT 2014","Sat May 24 14:34:43 GMT 2014","Sat May 24 14:54:43 GMT 2014","2014/05/24 14:57:14 +0000","","","20","100% (1/1)","100% (1/1)","100% (1/1)","41","Some college, no diploma; or Associate’s degree","Male","$50,000 - $75,000","Yes","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","3HVVDCPGTESRZRBQDRXW93X5YD5YTW","A2PGZ0W1LUKB0J","Approved","Sat May 24 14:34:51 GMT 2014","Sat May 24 14:35:27 GMT 2014","Sat May 24 14:55:27 GMT 2014","2014/05/24 14:57:14 +0000","","","36","100% (1/1)","100% (1/1)","100% (1/1)","28","Some college, no diploma; or Associate’s degree","Female","$15,000 - $30,000","No","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","3R6BYFZZP7CSGH3FDB659LBV5Y5FX1","AA7ZQGZUR6V5E","Approved","Sat May 24 14:35:37 GMT 2014","Sat May 24 14:36:00 GMT 2014","Sat May 24 14:56:00 GMT 2014","2014/05/24 14:57:14 +0000","","","23","100% (1/1)","100% (1/1)","100% (1/1)","39","Some college, no diploma; or Associate’s degree","Male","$15,000 - $30,000","Yes","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","3WS1NTTKEYCKJRX4AZHY07OKVRJF05","A34DWBBWZRLO1X","Approved","Sat May 24 14:35:41 GMT 2014","Sat May 24 14:36:06 GMT 2014","Sat May 24 14:56:06 GMT 2014","2014/05/24 14:57:14 +0000","","","25","100% (1/1)","100% (1/1)","100% (1/1)","53","Bachelor’s degree or other 4-year degree","Female","$75,000 - $150,000","No","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","37W3JXSD668JR8FK8W27WN4427NYWM","A229GCVGAFU59A","Approved","Sat May 24 14:35:49 GMT 2014","Sat May 24 14:36:11 GMT 2014","Sat May 24 14:56:11 GMT 2014","2014/05/24 14:57:14 +0000","","","22","100% (1/1)","100% (1/1)","100% (1/1)","46","Graduate or professional degree","Male","$30,000 - $50,000","Yes","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","3AZHRG4CU4KP3FHBQ4GWZYZNS1F30L","A3B58QWMTBXVE0","Approved","Sat May 24 14:35:55 GMT 2014","Sat May 24 14:36:25 GMT 2014","Sat May 24 14:56:25 GMT 2014","2014/05/24 14:57:15 +0000","","","30","100% (1/1)","100% (1/1)","100% (1/1)","31","Some college, no diploma; or Associate’s degree","Female","$15,000 - $30,000","Yes","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","3SB5N7Y3O34QXRTZLJNGISOWW6KG06","A1ZRK6K5JUPJAV","Approved","Sat May 24 14:36:32 GMT 2014","Sat May 24 14:36:55 GMT 2014","Sat May 24 14:56:55 GMT 2014","2014/05/24 14:57:15 +0000","","","23","100% (1/1)","100% (1/1)","100% (1/1)","40","Bachelor’s degree or other 4-year degree","Male","$75,000 - $150,000","Yes","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","3FUI0JHJPXYLK7G89RYF1WXUVDZ33G","A166A2M31CW2C7","Approved","Sat May 24 14:37:09 GMT 2014","Sat May 24 14:37:39 GMT 2014","Sat May 24 14:57:39 GMT 2014","2014/05/24 15:02:14 +0000","","","30","100% (1/1)","100% (1/1)","100% (1/1)","25","High school graduate (or equivalent)","Male","$30,000 - $50,000","No","No"
"338431Z1FLF03EW2DDE1JD32Q1FROZ","3KTTL66PWGK2TV0FBCU2KHNXPBNHVG","Radio Survey","Quick survey about radio audience","survey, radio, quick, quick survey,  fast, fast survey, easy, easy survey, multiple choice","$0.05","Sat May 24 12:15:32 GMT 2014","2000","BatchId:1544665;","120","1200","Fri May 30 12:15:32 GMT 2014","","","34MAJL3QP4N623ZC953YB1P09DV341","A1EFWZTCRESQ0K","Approved","Sat May 24 14:37:21 GMT 2014","Sat May 24 14:37:40 GMT 2014","Sat May 24 14:57:40 GMT 2014","2014/05/24 15:02:14 +0000","","","19","100% (1/1)","100% (1/1)","100% (1/1)","43","Bachelor’s degree or other 4-year degree","Male","$75,000 - $150,000","Yes","No"
